    YYYYMMDD      HHMMSS     JULIAN        YEAR      total_column   error       instrument
    20021023       92353    2452571     2002.809292   3.6307e+016   5.9103e+015      0
    20021023       94738    2452571     2002.809337   2.6511e+016   4.3156e+015      0
    20021023      101037    2452571     2002.809381   1.5004e+016   2.4425e+015      0
    20021023      103411    2452571     2002.809426   1.9657e+016   3.1999e+015      0
    20021023      105759    2452571     2002.809471   5.1544e+015   8.3907e+014      0
    20021023      112138    2452571     2002.809516   6.3322e+015   1.0308e+015      0
    20021023      120834    2452571     2002.809605   5.2966e+015   8.6222e+014      0
    20021023      123220    2452571     2002.809651   1.6822e+016   2.7384e+015      0
    20021023      125600    2452571     2002.809696   8.8518e+015   1.4410e+015      0
    20021023      131939    2452571     2002.809741   9.9605e+015   1.6214e+015      0
    20021024      103104    2452572     2002.812160   5.3033e+015   8.6332e+014      0
    20021025       93506    2452573     2002.814793   6.2419e+015   1.0161e+015      0
    20021029      100024    2452577     2002.825800   2.1671e+016   3.5277e+015      0
    20021029      150135    2452577     2002.826373   1.6673e+016   2.7142e+015      0
    20021030       64854    2452578     2002.828175   1.4742e+016   2.3999e+015      0
    20021030      100742    2452578     2002.828553   1.1285e+016   1.8371e+015      0
    20021030      114622    2452578     2002.828741   2.9607e+016   4.8197e+015      0
    20021031       63811    2452579     2002.830895   8.3445e+015   1.3584e+015      0
    20021101       91802    2452580     2002.833938   1.0286e+016   1.6744e+015      0
    20021101      130902    2452580     2002.834378   1.2304e+016   2.0029e+015      0
    20021103       90343    2452582     2002.839391   2.6010e+016   4.2342e+015      0
    20021103      104421    2452582     2002.839582   2.7589e+016   4.4912e+015      0
    20021103      155326    2452582     2002.840170   1.2557e+016   2.0441e+015      0
    20021104      151124    2452583     2002.842830   5.0059e+015   8.1490e+014      0
    20021106       65236    2452585     2002.847360   1.2253e+016   1.9947e+015      0
    20021106      130939    2452585     2002.848078   1.3387e+016   2.1792e+015      0
    20021108       64839    2452587     2002.852832   1.2248e+016   1.9939e+015      0
    20021108      101322    2452587     2002.853222   1.5899e+016   2.5882e+015      0
    20021109       61434    2452588     2002.855507   6.0231e+015   9.8048e+014      0
    20021109       63218    2452588     2002.855541   2.5967e+015   4.2271e+014      0
    20021109       64115    2452588     2002.855558   3.8082e+015   6.1992e+014      0
    20021109       75818    2452588     2002.855705   1.2907e+016   2.1012e+015      0
    20021109       93911    2452588     2002.855896   9.9147e+015   1.6140e+015      0
    20021109      130440    2452588     2002.856287   4.9935e+016   8.1288e+015      0
    20021109      143718    2452588     2002.856464   6.7560e+016   1.0998e+016      0
    20021109      161856    2452588     2002.856657   1.0716e+017   1.7444e+016      0
    20021110       65409    2452589     2002.858322   1.0392e+016   1.6918e+015      0
    20021110       83744    2452589     2002.858519   2.7955e+016   4.5507e+015      0
    20021110      101217    2452589     2002.858699   1.5466e+017   2.5177e+016      0
    20021110      101422    2452589     2002.858703   6.2582e+016   1.0188e+016      0
    20021110      101859    2452589     2002.858712   3.3948e+016   5.5264e+015      0
    20021117      111623    2452596     2002.877999   1.6641e+016   2.7090e+015      0
    20021119      114509    2452598     2002.883533   2.6545e+016   4.3212e+015      0
    20021119      151309    2452598     2002.883929   1.5468e+016   2.5181e+015      0
    20021122      142447    2452601     2002.892056   1.7728e+016   2.8859e+015      0
    20021122      161244    2452601     2002.892262   2.0195e+016   3.2874e+015      0
    20021124       74659    2452603     2002.896779   3.2940e+016   5.3622e+015      0
    20021124       93119    2452603     2002.896977   2.2269e+016   3.6251e+015      0
    20021204      130544    2452613     2002.924783   1.5807e+016   2.5732e+015      0
    20021205       50853    2452614     2002.926615   5.0040e+015   8.1459e+014      0
    20021205       51654    2452614     2002.926630   4.3106e+015   7.0171e+014      0
    20021205       63440    2452614     2002.926778   2.9269e+015   4.7647e+014      0
    20021205       90441    2452614     2002.927064   7.7440e+015   1.2606e+015      0
    20021205      140854    2452614     2002.927643   7.2378e+015   1.1782e+015      0
    20021208       70427    2452617     2002.935054   3.2572e+016   5.3024e+015      0
    20021208       84547    2452617     2002.935247   2.6529e+016   4.3186e+015      0
    20021208      102748    2452617     2002.935441   2.7468e+016   4.4714e+015      0
    20021208      133139    2452617     2002.935791   4.9485e+016   8.0556e+015      0
    20021208      142710    2452617     2002.935896   4.2151e+016   6.8616e+015      0
    20021213       83417    2452622     2002.948924   1.5823e+016   2.5758e+015      0
    20021213      101816    2452622     2002.949122   1.1507e+016   1.8733e+015      0
    20021215       85351    2452624     2002.954440   1.6490e+016   2.6844e+015      0
    20021215      103633    2452624     2002.954636   1.2970e+016   2.1114e+015      0
    20021216       62402    2452625     2002.956895   3.6501e+016   5.9420e+015      0
    20021216       80516    2452625     2002.957088   2.6033e+016   4.2379e+015      0
    20021216       95012    2452625     2002.957287   1.7573e+016   2.8606e+015      0
    20021216      131331    2452625     2002.957674   2.4800e+016   4.0372e+015      0
    20021216      145550    2452625     2002.957869   1.4648e+016   2.3845e+015      0
    20021220      102854    2452629     2002.968320   1.8790e+016   3.0588e+015      0
    20021221      103709    2452630     2002.971075   2.5794e+016   4.1990e+015      0
    20021221      154833    2452630     2002.971668   3.4605e+016   5.6333e+015      0
    20021222      133010    2452631     2002.974144   4.6696e+016   7.6016e+015      0
    20030109      124332    2452649     2003.023370   8.3240e+015   1.3551e+015      0
    20030117      110854    2452657     2003.045108   2.2287e+016   3.6280e+015      0
    20030117      125235    2452657     2003.045306   2.8607e+016   4.6568e+015      0
    20030117      162017    2452657     2003.045701   3.5427e+016   5.7670e+015      0
    20030118      103909    2452658     2003.047791   4.2439e+016   6.9086e+015      0
    20030120      111941    2452660     2003.053348   2.5264e+016   4.1127e+015      0
    20030120      130221    2452660     2003.053543   9.7083e+016   1.5804e+016      0
    20030120      140316    2452660     2003.053659   6.4864e+016   1.0559e+016      0
    20030120      142657    2452660     2003.053704   6.7934e+016   1.1059e+016      0
    20030120      145035    2452660     2003.053749   5.2272e+016   8.5092e+015      0
    20030120      151417    2452660     2003.053794   3.4909e+016   5.6827e+015      0
    20030121       71810    2452661     2003.055628   8.3452e+016   1.3585e+016      0
    20030121       74157    2452661     2003.055673   8.8940e+016   1.4478e+016      0
    20030121       80557    2452661     2003.055719   8.5642e+016   1.3942e+016      0
    20030121       82943    2452661     2003.055764   9.4692e+016   1.5415e+016      0
    20030121       85340    2452661     2003.055810   1.1115e+017   1.8095e+016      0
    20030121       91802    2452661     2003.055856   1.1613e+017   1.8905e+016      0
    20030121       94203    2452661     2003.055902   9.1428e+016   1.4883e+016      0
    20030121      100621    2452661     2003.055948   8.0733e+016   1.3142e+016      0
    20030121      103044    2452661     2003.055995   6.8816e+016   1.1202e+016      0
    20030121      105504    2452661     2003.056041   7.7819e+016   1.2668e+016      0
    20030121      111923    2452661     2003.056087   7.5221e+016   1.2245e+016      0
    20030121      114345    2452661     2003.056133   6.8357e+016   1.1128e+016      0
    20030121      123226    2452661     2003.056226   9.4981e+016   1.5462e+016      0
    20030121      125645    2452661     2003.056272   8.7628e+016   1.4265e+016      0
    20030121      134445    2452661     2003.056364   8.7093e+016   1.4178e+016      0
    20030121      140906    2452661     2003.056410   1.0108e+017   1.6455e+016      0
    20030124      132112    2452664     2003.064538   1.6851e+016   2.7431e+015      0
    20030124      150633    2452664     2003.064738   1.2259e+016   1.9957e+015      0
    20030124      164910    2452664     2003.064934   1.2070e+016   1.9649e+015      0
    20030125      153356    2452665     2003.067530   2.8291e+016   4.6055e+015      0
    20030125      171856    2452665     2003.067730   4.3109e+016   7.0176e+015      0
    20030126      113033    2452666     2003.069807   6.7275e+016   1.0952e+016      0
    20030126      115353    2452666     2003.069851   7.5978e+016   1.2368e+016      0
    20030126      121726    2452666     2003.069896   6.8297e+016   1.1118e+016      0
    20030126      124054    2452666     2003.069941   8.8244e+016   1.4365e+016      0
    20030126      130427    2452666     2003.069986   8.9518e+016   1.4572e+016      0
    20030126      132755    2452666     2003.070030   8.6238e+016   1.4038e+016      0
    20030126      135134    2452666     2003.070075   8.4797e+016   1.3804e+016      0
    20030126      141454    2452666     2003.070120   8.1907e+016   1.3333e+016      0
    20030126      143827    2452666     2003.070164   9.3844e+016   1.5277e+016      0
    20030126      150215    2452666     2003.070210   8.8486e+016   1.4404e+016      0
    20030126      152549    2452666     2003.070255   8.8219e+016   1.4361e+016      0
    20030126      154933    2452666     2003.070300   9.3700e+016   1.5253e+016      0
    20030126      161309    2452666     2003.070345   7.9852e+016   1.2999e+016      0
    20030126      163655    2452666     2003.070390   7.2444e+016   1.1793e+016      0
    20030126      170034    2452666     2003.070435   7.6223e+016   1.2408e+016      0
    20030130      105327    2452670     2003.080695   2.4423e+016   3.9758e+015      0
    20030130      123526    2452670     2003.080889   3.1783e+016   5.1739e+015      0
    20030206      145215    2452677     2003.100328   8.1417e+015   1.3254e+015      0
    20030210       73409    2452681     2003.110453   2.4325e+016   3.9599e+015      0
    20030212      141126    2452683     2003.116688   3.4145e+016   5.5584e+015      0
    20030225      130433    2452696     2003.152178   1.8855e+016   3.0694e+015      0
    20030225      162953    2452696     2003.152568   1.0068e+016   1.6389e+015      0
    20030301      124251    2452700     2003.163095   8.9065e+015   1.4499e+015      0
    20030302       95747    2452701     2003.165521   5.2407e+015   8.5313e+014      0
    20030302      132050    2452701     2003.165907   7.2798e+015   1.1851e+015      0
    20030302      150212    2452701     2003.166100   1.1507e+016   1.8733e+015      0
    20030303       91645    2452702     2003.168183   6.8181e+015   1.1099e+015      0
    20030313      121945    2452712     2003.195928   1.0931e+016   1.7795e+015      0
    20030318      105405    2452717     2003.209464   1.1397e+016   1.8553e+015      0
    20030318      115644    2452717     2003.209583   1.6203e+016   2.6377e+015      0
    20030318      121111    2452717     2003.209610   1.4447e+016   2.3518e+015      0
    20030319       95053    2452718     2003.212083   1.9713e+016   3.2091e+015      0
    20030321       63731    2452720     2003.217195   1.1779e+016   1.9174e+015      0
    20030321      111533    2452720     2003.217724   1.2349e+016   2.0102e+015      0
    20030321      125233    2452720     2003.217908   8.7198e+015   1.4195e+015      0
    20030321      143454    2452720     2003.218103   1.3124e+016   2.1365e+015      0
    20030326      133308    2452725     2003.231684   1.4664e+016   2.3872e+015      0
    20030326      135626    2452725     2003.231728   1.2332e+016   2.0075e+015      0
    20030326      140105    2452725     2003.231737   2.7462e+016   4.4705e+015      0
    20030327      112344    2452726     2003.234178   1.3758e+016   2.2397e+015      0
    20030327      130248    2452726     2003.234366   1.3506e+016   2.1986e+015      0
    20030328      102630    2452727     2003.236808   8.8764e+015   1.4450e+015      0
    20030328      120911    2452727     2003.237004   6.2261e+015   1.0135e+015      0
    20030328      151538    2452727     2003.237359   1.8933e+016   3.0821e+015      0
    20030407      134806    2452737     2003.264589   1.0777e+016   1.7544e+015      0
    20030407      144725    2452737     2003.264702   1.4539e+016   2.3667e+015      0
    20030415      100220    2452745     2003.286077   6.5816e+015   1.0714e+015      0
    20030430      113409    2452760     2003.327348   6.4000e+015   1.0418e+015      0
    20030430      144555    2452760     2003.327713   1.4763e+016   2.4032e+015      0
    20030530      132420    2452790     2003.409749   1.2283e+016   1.9995e+015      0
    20030530      150719    2452790     2003.409945   9.4701e+015   1.5416e+015      0
    20030604      130817    2452795     2003.423418   1.1624e+016   1.8922e+015      0
    20030605      131833    2452796     2003.426177   4.1812e+015   6.8064e+014      0
    20030606      112648    2452797     2003.428704   6.2284e+015   1.0139e+015      0
    20030606      144730    2452797     2003.429086   5.7250e+015   9.3197e+014      0
    20030618      131148    2452809     2003.461780   8.4192e+015   1.3706e+015      0
    20030618      145429    2452809     2003.461976   7.8640e+015   1.2802e+015      0
    20030704      103513    2452825     2003.505318   1.2509e+016   2.0363e+015      0
    20030718      160531    2452839     2003.544303   7.3141e+015   1.1907e+015      0
    20030723      105115    2452844     2003.557403   1.0589e+016   1.7237e+015      0
    20030723      123355    2452844     2003.557599   1.8302e+016   2.9794e+015      0
    20030723      160257    2452844     2003.557996   9.3805e+015   1.5270e+015      0
    20030726      131100    2452847     2003.565889   6.6754e+015   1.0867e+015      0
    20030802      155423    2452854     2003.585377   5.6972e+015   9.2744e+014      0
    20030808       95348    2452860     2003.601130   4.3012e+015   7.0019e+014      0
    20030815      135733    2452867     2003.620772   4.7038e+015   7.6573e+014      0
    20030828      151345    2452880     2003.656533   5.5852e+015   9.0920e+014      0
    20030831      134953    2452883     2003.664593   6.5676e+015   1.0691e+015      0
    20030901      115850    2452884     2003.667121   7.7647e+015   1.2640e+015      0
    20030904      132348    2452887     2003.675502   4.9719e+015   8.0937e+014      0
    20030905      143102    2452888     2003.678370   3.0958e+015   5.0395e+014      0
    20030911       94443    2452894     2003.694263   4.2285e+015   6.8836e+014      0
    20030913       93906    2452896     2003.699732   5.6094e+015   9.1314e+014      0
    20030913      163007    2452896     2003.700514   3.0135e+015   4.9056e+014      0
    20030916       94358    2452899     2003.707960   4.9389e+015   8.0400e+014      0
    20030919       91631    2452902     2003.716127   7.3518e+015   1.1968e+015      0
    20030919      105912    2452902     2003.716323   8.6262e+015   1.4042e+015      0
    20030919      122433    2452902     2003.716485   1.7678e+016   2.8778e+015      0
    20030925      100326    2452908     2003.732655   9.7082e+015   1.5804e+015      0
    20030926      124750    2452909     2003.735707   1.0102e+016   1.6445e+015      0
    20030930      114554    2452913     2003.746549   1.2825e+016   2.0877e+015      0
    20031021      105039    2452934     2003.803978   1.4984e+016   2.4392e+015      0
    20031021      123700    2452934     2003.804180   1.8077e+016   2.9428e+015      0
    20031101       65106    2452945     2003.833659   6.3693e+015   1.0368e+015      0
    20031101      120229    2452945     2003.834251   1.5738e+016   2.5620e+015      0
    20031103      114546    2452947     2003.839699   1.6748e+016   2.7263e+015      0
    20031103      132846    2452947     2003.839895   1.0348e+016   1.6845e+015      0
    20031104      142438    2452948     2003.842741   1.8674e+016   3.0399e+015      0
    20031104      160020    2452948     2003.842923   1.6024e+016   2.6086e+015      0
    20031105      100054    2452949     2003.844979   2.4459e+016   3.9817e+015      0
    20031105      150709    2452949     2003.845562   1.8206e+016   2.9637e+015      0
    20031119      124117    2452963     2003.883640   1.4361e+016   2.3378e+015      0
    20031119      160445    2452963     2003.884027   1.8859e+016   3.0701e+015      0
    20031120       65800    2452964     2003.885727   2.9042e+016   4.7276e+015      0
    20031129       95620    2452973     2003.910724   1.4197e+016   2.3111e+015      0
    20031129      131234    2452973     2003.911097   4.0727e+015   6.6300e+014      0
    20031129      163208    2452973     2003.911477   1.3324e+016   2.1690e+015      0
    20031217      101228    2452991     2003.960069   1.9308e+016   3.1432e+015      0
    20031217      132958    2452991     2003.960445   2.5247e+016   4.1099e+015      0
    20031218      123933    2452992     2003.963089   2.1650e+016   3.5244e+015      0
    20031218      141739    2452992     2003.963276   2.5027e+016   4.0742e+015      0
    20031230       82617    2453004     2003.995484   1.0236e+016   1.6662e+015      0
    20031230      100426    2453004     2003.995671   2.6560e+016   4.3237e+015      0
    20031230      132057    2453004     2003.996044   2.0313e+016   3.3068e+015      0
    20031230      173146    2453004     2003.996522   2.5820e+016   4.2032e+015      0
    20040102       80956    2453007     2004.003662   2.2480e+016   3.6594e+015      0
    20040102       93932    2453007     2004.003832   2.1017e+016   3.4213e+015      0
    20040102      125554    2453007     2004.004204   2.0172e+016   3.2838e+015      0
    20040120       92343    2453025     2004.052982   1.5896e+016   2.5876e+015      0
    20040120      143730    2453025     2004.053578   2.7778e+016   4.5220e+015      0
    20040120      161546    2453025     2004.053764   3.5312e+016   5.7484e+015      0
    20040122      112317    2453027     2004.058674   3.1780e+016   5.1734e+015      0
    20040129      103217    2453034     2004.077702   1.1715e+016   1.9071e+015      0
    20040129      115908    2453034     2004.077867   1.8108e+016   2.9478e+015      0
    20040129      141717    2453034     2004.078129   1.9856e+016   3.2324e+015      0
    20040129      152950    2453034     2004.078267   1.9704e+016   3.2076e+015      0
    20040129      170804    2453034     2004.078453   3.0101e+016   4.9001e+015      0
    20040205       95214    2453041     2004.096752   2.3931e+016   3.8957e+015      0
    20040205      144756    2453041     2004.097313   2.0769e+016   3.3809e+015      0
    20040205      162636    2453041     2004.097500   2.7195e+016   4.4271e+015      0
    20040206      141805    2453042     2004.099989   5.3687e+016   8.7396e+015      0
    20040217      170359    2453053     2004.130358   1.6124e+016   2.6248e+015      0
    20040218       73818    2453054     2004.132017   2.2490e+016   3.6610e+015      0
    20040227      142555    2453063     2004.157381   9.6749e+015   1.5750e+015      0
    20040228       73553    2453064     2004.159335   1.2063e+016   1.9637e+015      0
    20040228      123153    2453064     2004.159897   1.6015e+016   2.6070e+015      0
    20040228      141014    2453064     2004.160083   2.6684e+016   4.3439e+015      0
    20040229      102616    2453065     2004.162390   1.9514e+016   3.1766e+015      0
    20040305      120634    2453070     2004.176242   1.3147e+016   2.1401e+015      0
    20040305      145254    2453070     2004.176558   2.1862e+016   3.5589e+015      0
    20040319      124151    2453084     2004.214560   1.8288e+016   2.9771e+015      0
    20040319      142007    2453084     2004.214747   2.5763e+016   4.1939e+015      0
    20040320       83628    2453085     2004.216827   1.8437e+016   3.0014e+015      0
    20040320      101417    2453085     2004.217013   9.7876e+015   1.5933e+015      0
    20040325       82904    2453090     2004.230474   1.2947e+016   2.1076e+015      0
    20040417      105649    2453113     2004.293596   3.2498e+016   5.2902e+015      0
    20040505      105209    2453131     2004.342767   7.2684e+015   1.1832e+015      0
    20040513      151830    2453139     2004.365131   4.3454e+015   7.0738e+014      0
    20040514      102215    2453140     2004.367301   1.4204e+016   2.3122e+015      0
    20040514      133848    2453140     2004.367674   8.9062e+015   1.4498e+015      0
    20040515      103621    2453141     2004.370060   2.0603e+016   3.3539e+015      0
    20040516      123639    2453142     2004.373020   1.4681e+016   2.3899e+015      0
    20040521      152938    2453147     2004.387010   1.2629e+016   2.0558e+015      0
    20040531       94337    2453157     2004.413676   9.9900e+015   1.6263e+015      0
    20040604      120836    2453161     2004.424880   7.9719e+015   1.2977e+015      0
    20040609      103932    2453166     2004.438372   1.2122e+016   1.9732e+015      0
    20040621       95911    2453178     2004.471082   8.3124e+015   1.3532e+015      0
    20040625      140006    2453182     2004.482468   9.0514e+015   1.4735e+015      0
    20040628      115312    2453185     2004.490424   1.4918e+016   2.4285e+015      0
    20040628      133121    2453185     2004.490610   1.4425e+016   2.3482e+015      0
    20040702       85343    2453189     2004.501013   6.9076e+015   1.1245e+015      0
    20040703      113732    2453190     2004.504056   1.0779e+016   1.7547e+015      0
    20040703      145410    2453190     2004.504429   9.6895e+015   1.5773e+015      0
    20040704       85931    2453191     2004.506488   1.2987e+016   2.1142e+015      0
    20040704      121605    2453191     2004.506861   1.1641e+016   1.8950e+015      0
    20040714      120218    2453201     2004.534157   1.0871e+016   1.7696e+015      0
    20040715      121336    2453202     2004.536911   5.5133e+015   8.9749e+014      0
    20040722      140611    2453209     2004.556250   8.6602e+015   1.4098e+015      0
    20040729       84901    2453216     2004.574774   1.2527e+016   2.0392e+015      0
    20040729      120512    2453216     2004.575146   1.0148e+016   1.6519e+015      0
    20040811      132006    2453229     2004.610808   8.1648e+015   1.3291e+015      0
    20040820      135048    2453238     2004.635456   8.5476e+015   1.3915e+015      0
    20040820      153023    2453238     2004.635645   9.0653e+015   1.4757e+015      0
    20040913      111113    2453262     2004.700727   2.3179e+016   3.7732e+015      0
    20040913      125030    2453262     2004.700915   2.1939e+016   3.5713e+015      0
    20040926      134103    2453275     2004.736531   2.3010e+016   3.7458e+015      0
    20041004      112138    2453283     2004.758124   5.2537e+015   8.5524e+014      0
    20041007       73826    2453286     2004.765897   1.6355e+016   2.6624e+015      0
    20041008       72512    2453287     2004.768604   3.9411e+015   6.4156e+014      0
    20041009      104221    2453288     2004.771711   1.1632e+016   1.8936e+015      0
    20041009      122345    2453288     2004.771903   1.1746e+016   1.9121e+015      0
    20041009      140527    2453288     2004.772096   1.0014e+016   1.6301e+015      0
    20041010       81622    2453289     2004.774166   1.0591e+016   1.7241e+015      0
    20041010      132300    2453289     2004.774748   1.8176e+016   2.9588e+015      0
    20041011      105002    2453290     2004.777190   2.1440e+016   3.4901e+015      0
    20041011      123229    2453290     2004.777384   3.3737e+016   5.4920e+015      0
    20041012      130320    2453291     2004.780175   2.0067e+016   3.2666e+015      0
    20041012      162128    2453291     2004.780551   2.0832e+016   3.3912e+015      0
    20041013      120951    2453292     2004.782806   1.7003e+016   2.7678e+015      0
    20041013      134851    2453292     2004.782993   2.7221e+016   4.4313e+015      0
    20041013      152756    2453292     2004.783181   2.5293e+016   4.1174e+015      0
    20041025      102612    2453304     2004.815396   5.0365e+015   8.1988e+014      0
    20041118       84932    2453328     2004.880786   2.0390e+016   3.3192e+015      0
    20041118      120744    2453328     2004.881162   3.8150e+016   6.2103e+015      0
    20041118      134653    2453328     2004.881350   3.8749e+016   6.3079e+015      0
    20041125      123656    2453335     2004.900343   1.6598e+016   2.7019e+015      0
    20041125      165732    2453335     2004.900838   7.8080e+015   1.2711e+015      0
    20041126      145526    2453336     2004.903338   2.6199e+016   4.2649e+015      0
    20041127       85214    2453337     2004.905381   2.9792e+016   4.8497e+015      0
    20041129      130843    2453339     2004.911333   2.3930e+016   3.8955e+015      0
    20041216      151117    2453356     2004.958013   1.9264e+016   3.1359e+015      0
    20041216      152527    2453356     2004.958040   2.5028e+016   4.0743e+015      0
    20041219       90205    2453359     2004.965509   2.2525e+016   3.6669e+015      0
    20041221      103942    2453361     2004.971159   1.3325e+016   2.1691e+015      0
    20041221      140318    2453361     2004.971545   2.1117e+016   3.4375e+015      0
    20050111      102232    2453382     2005.028582   8.0083e+015   1.3037e+015      0
    20050111      140906    2453382     2005.029013   1.2530e+016   2.0398e+015      0
    20050111      154811    2453382     2005.029201   1.8197e+016   2.9623e+015      0
    20050112       73754    2453383     2005.031008   2.5436e+016   4.1408e+015      0
    20050112       90400    2453383     2005.031172   2.4024e+016   3.9108e+015      0
    20050112      104304    2453383     2005.031360   1.6021e+016   2.6080e+015      0
    20050112      140444    2453383     2005.031744   4.3120e+016   7.0194e+015      0
    20050113      110113    2453384     2005.034135   1.7124e+016   2.7876e+015      0
    20050113      141933    2453384     2005.034512   4.6743e+016   7.6091e+015      0
    20050114       94108    2453385     2005.036722   2.1235e+016   3.4569e+015      0
    20050203       81942    2453405     2005.091362   1.1115e+016   1.8094e+015      0
    20050203      113906    2453405     2005.091741   8.5146e+015   1.3861e+015      0
    20050206      123627    2453408     2005.100069   1.0817e+016   1.7609e+015      0
    20050206      141528    2453408     2005.100258   1.5529e+016   2.5279e+015      0
    20050206      155425    2453408     2005.100446   1.3432e+016   2.1865e+015      0
    20050207      103945    2453409     2005.102587   1.6505e+016   2.6868e+015      0
    20050207      121851    2453409     2005.102776   1.5058e+016   2.4513e+015      0
    20050207      135747    2453409     2005.102964   1.8441e+016   3.0020e+015      0
    20050208       71931    2453410     2005.104946   1.1902e+016   1.9375e+015      0
    20050208      122004    2453410     2005.105518   2.2111e+016   3.5995e+015      0
    20050214      110350    2453416     2005.121811   1.4779e+016   2.4059e+015      0
    20050215       90535    2453417     2005.124326   1.7653e+016   2.8737e+015      0
    20050223       91243    2453425     2005.146257   1.3130e+016   2.1374e+015      0
    20050224      104524    2453426     2005.149173   2.9552e+016   4.8108e+015      0
    20050306      111703    2453436     2005.176631   7.9537e+015   1.2948e+015      0
    20050307       91302    2453437     2005.179134   1.0052e+016   1.6363e+015      0
    20050307      160704    2453437     2005.179922   2.8547e+016   4.6471e+015      0
    20050312      120849    2453442     2005.193167   2.2899e+016   3.7276e+015      0
    20050313      114619    2453443     2005.195864   2.2654e+016   3.6878e+015      0
    20050313      150440    2453443     2005.196242   2.0753e+016   3.3783e+015      0
    20050314       80200    2453444     2005.198177   1.4935e+016   2.4313e+015      0
    20050314      125909    2453444     2005.198743   2.8185e+016   4.5882e+015      0
    20050314      143812    2453444     2005.198931   2.6833e+016   4.3681e+015      0
    20050315       80516    2453445     2005.200923   1.7113e+016   2.7858e+015      0
    20050315       94431    2453445     2005.201112   2.1367e+016   3.4783e+015      0
    20050315      144153    2453445     2005.201678   3.4130e+016   5.5559e+015      0
    20050324      124032    2453454     2005.226105   1.0398e+016   1.6926e+015      0
    20050401      124910    2453462     2005.248039   1.2063e+016   1.9637e+015      0
    20050401      142813    2453462     2005.248227   1.5415e+016   2.5095e+015      0
    20050403      104645    2453464     2005.253285   8.6694e+015   1.4113e+015      0
    20050403      140647    2453464     2005.253666   1.9772e+016   3.2186e+015      0
    20050418      125339    2453479     2005.294623   1.9089e+016   3.1075e+015      0
    20050418      161140    2453479     2005.294999   1.2347e+016   2.0099e+015      0
    20050419      100736    2453480     2005.297046   7.2622e+015   1.1822e+015      0
    20050422       90700    2453483     2005.305150   4.1749e+015   6.7962e+014      0
    20050422      104734    2453483     2005.305342   5.3420e+015   8.6962e+014      0
    20050422      140526    2453483     2005.305718   1.5685e+016   2.5533e+015      0
    20050509      124418    2453500     2005.352139   1.1888e+016   1.9352e+015      0
    20050509      142308    2453500     2005.352327   1.5746e+016   2.5632e+015      0
    20050509      160529    2453500     2005.352522   1.7341e+016   2.8230e+015      0
    20050523      132250    2453514     2005.390569   1.0714e+016   1.7440e+015      0
    20050526      140647    2453517     2005.398871   1.0401e+016   1.6931e+015      0
    20050530      153333    2453521     2005.409995   8.6014e+015   1.4002e+015      0
    20050602       90442    2453524     2005.417475   8.8190e+015   1.4356e+015      0
    20050602      140145    2453524     2005.418040   1.6395e+016   2.6689e+015      0
    20050608      111959    2453530     2005.434170   1.5089e+016   2.4563e+015      0
    20050608      125859    2453530     2005.434359   1.1351e+016   1.8478e+015      0
    20050705       93235    2453557     2005.507939   4.3339e+015   7.0551e+014      0
    20050705      125038    2453557     2005.508316   1.1858e+016   1.9304e+015      0
    20050706      141417    2453558     2005.511214   5.1834e+015   8.4379e+014      0
    20050716      151247    2453568     2005.538723   2.4781e+015   4.0340e+014      0
    20050717      115627    2453569     2005.541089   1.0193e+016   1.6592e+015      0
    20050719      142321    2453571     2005.546848   7.4301e+015   1.2095e+015      0
    20050730      105317    2453582     2005.576585   7.3026e+015   1.1888e+015      0
    20050802      154618    2453585     2005.585362   1.3159e+016   2.1421e+015      0
    20050805      142850    2453588     2005.593434   1.0638e+016   1.7318e+015      0
    20050908      104138    2453622     2005.686152   1.3495e+016   2.1968e+015      0
    20050908      122034    2453622     2005.686340   1.5628e+016   2.5440e+015      0
    20050908      133357    2453622     2005.686480   1.8899e+016   3.0765e+015      0
    20050918      104627    2453632     2005.713559   1.0042e+016   1.6348e+015      0
    20050919      100937    2453633     2005.716228   1.1182e+016   1.8204e+015      0
    20050919      114837    2453633     2005.716417   8.9656e+015   1.4595e+015      0
    20050920       94811    2453634     2005.718927   7.0617e+015   1.1496e+015      0
    20050921      134541    2453635     2005.722119   7.3366e+015   1.1943e+015      0
    20051027      110708    2453671     2005.820447   1.5138e+016   2.4643e+015      0
    20051027      124812    2453671     2005.820640   1.1929e+016   1.9418e+015      0
    20051027      143133    2453671     2005.820836   1.5350e+016   2.4988e+015      0
    20051103       84351    2453678     2005.839353   2.1979e+016   3.5779e+015      0
    20051109       92443    2453684     2005.855869   1.4984e+016   2.4393e+015      0
    20051109      110342    2453684     2005.856057   2.2842e+016   3.7184e+015      0
    20051109      124551    2453684     2005.856252   3.4323e+016   5.5874e+015      0
    20051109      142820    2453684     2005.856447   2.7096e+016   4.4109e+015      0
    20051111       73927    2453686     2005.861148   8.1252e+015   1.3227e+015      0
    20051112       84148    2453687     2005.864006   7.4334e+015   1.2101e+015      0
    20051118       90816    2453693     2005.880495   1.2910e+016   2.1015e+015      0
    20051118      141834    2453693     2005.881086   2.0878e+016   3.3987e+015      0
    20051205       85012    2453710     2005.927036   1.2589e+016   2.0494e+015      0
    20051208       94838    2453713     2005.935367   6.8419e+015   1.1138e+015      0
