    YYYYMMDD      HHMMSS     JULIAN        YEAR      total_column   error       instrument
    20121109      103515    2456241     2012.856397   1.6740e+016   2.7250e+015      1
    20121109      113921    2456241     2012.856518   1.3057e+016   2.1256e+015      1
    20121109      154513    2456241     2012.856985   1.2786e+016   2.0813e+015      1
    20121109      164909    2456241     2012.857106   1.0681e+016   1.7387e+015      1
    20121109      172108    2456241     2012.857167   6.1739e+015   1.0050e+015      1
    20121111       80455    2456243     2012.861576   4.9697e+015   8.0901e+014      1
    20121111       85041    2456243     2012.861663   3.3891e+015   5.5170e+014      1
    20121111       93626    2456243     2012.861749   5.2351e+015   8.5222e+014      1
    20121111      110757    2456243     2012.861923   5.9965e+015   9.7617e+014      1
    20121111      115342    2456243     2012.862010   6.1307e+015   9.9801e+014      1
    20121111      123927    2456243     2012.862097   5.7231e+015   9.3165e+014      1
    20121111      132510    2456243     2012.862183   6.9598e+015   1.1330e+015      1
    20121111      162813    2456243     2012.862531   3.2707e+015   5.3244e+014      1
    20121113       63653    2456245     2012.866873   1.6342e+016   2.6604e+015      1
    20121113       72240    2456245     2012.866960   1.1106e+016   1.8080e+015      1
    20121113       80824    2456245     2012.867047   1.1554e+016   1.8808e+015      1
    20121113       85408    2456245     2012.867134   9.3365e+015   1.5199e+015      1
    20121113       93953    2456245     2012.867220   1.2985e+016   2.1138e+015      1
    20121115      120147    2456247     2012.872954   1.5125e+016   2.4621e+015      1
    20121115      124758    2456247     2012.873042   1.4281e+016   2.3247e+015      1
    20121115      133408    2456247     2012.873129   1.6779e+016   2.7315e+015      1
    20121117      134033    2456249     2012.878606   7.4676e+015   1.2156e+015      1
    20121121      150502    2456253     2012.889695   1.7636e+016   2.8709e+015      1
    20121124       94334    2456256     2012.897282   1.3020e+016   2.1195e+015      1
    20121124      102943    2456256     2012.897370   1.4479e+016   2.3570e+015      1
    20121124      124814    2456256     2012.897633   1.4854e+016   2.4180e+015      1
    20121124      133421    2456256     2012.897720   1.3201e+016   2.1490e+015      1
    20121124      142029    2456256     2012.897808   1.5376e+016   2.5030e+015      1
    20121124      150832    2456256     2012.897899   1.6815e+016   2.7373e+015      1
    20121125       64540    2456257     2012.899677   1.6936e+016   2.7569e+015      1
    20121125       73125    2456257     2012.899764   1.3459e+016   2.1909e+015      1
    20121125       81709    2456257     2012.899850   1.7264e+016   2.8103e+015      1
    20121125       90254    2456257     2012.899937   2.0805e+016   3.3868e+015      1
    20121125       94839    2456257     2012.900024   2.6032e+016   4.2378e+015      1
    20121125      103423    2456257     2012.900111   2.5295e+016   4.1177e+015      1
    20121125      125137    2456257     2012.900371   2.0344e+016   3.3118e+015      1
    20121125      133720    2456257     2012.900458   2.2210e+016   3.6155e+015      1
    20121125      142305    2456257     2012.900545   2.6394e+016   4.2966e+015      1
    20121125      150847    2456257     2012.900631   2.6608e+016   4.3314e+015      1
    20121125      155430    2456257     2012.900718   2.4131e+016   3.9282e+015      1
    20121125      164014    2456257     2012.900805   2.0729e+016   3.3744e+015      1
    20121201      141811    2456263     2012.916929   3.3188e+016   5.4027e+015      1
    20121204      100509    2456266     2012.924645   7.5530e+015   1.2295e+015      1
    20121204      103704    2456266     2012.924706   5.5594e+015   9.0500e+014      1
    20121205       94132    2456267     2012.927333   6.6791e+015   1.0873e+015      1
    20121205      101330    2456267     2012.927394   6.1654e+015   1.0036e+015      1
    20121205      104530    2456267     2012.927454   6.8891e+015   1.1215e+015      1
    20121205      132043    2456267     2012.927749   7.3257e+015   1.1925e+015      1
    20121205      141851    2456267     2012.927859   6.9835e+015   1.1368e+015      1
    20121205      145054    2456267     2012.927920   5.2565e+015   8.5570e+014      1
    20121206       64229    2456268     2012.929725   4.8469e+015   7.8902e+014      1
    20121206       91012    2456268     2012.930006   6.6549e+015   1.0833e+015      1
    20121213       95037    2456275     2012.949208   1.0846e+016   1.7657e+015      1
    20121213      103623    2456275     2012.949295   1.4917e+016   2.4283e+015      1
    20121213      125337    2456275     2012.949555   1.8475e+016   3.0075e+015      1
    20121213      133923    2456275     2012.949642   1.3651e+016   2.2222e+015      1
    20121213      142509    2456275     2012.949729   1.7757e+016   2.8907e+015      1
    20121213      151053    2456275     2012.949816   1.6309e+016   2.6550e+015      1
    20121213      155637    2456275     2012.949903   1.4067e+016   2.2899e+015      1
    20121213      164224    2456275     2012.949989   1.4232e+016   2.3168e+015      1
    20130103       94117    2456296     2013.006585   1.2598e+016   2.0508e+015      1
    20130103      132435    2456296     2013.007010   1.4120e+016   2.2986e+015      1
    20130103      141024    2456296     2013.007097   1.3755e+016   2.2391e+015      1
    20130103      145609    2456296     2013.007184   1.3394e+016   2.1804e+015      1
    20130103      154153    2456296     2013.007271   1.1426e+016   1.8600e+015      1
    20130103      162735    2456296     2013.007358   1.2306e+016   2.0034e+015      1
    20130103      171320    2456296     2013.007445   1.1921e+016   1.9406e+015      1
    20130109      140015    2456302     2013.023516   8.4448e+015   1.3747e+015      1
    20130111       94952    2456304     2013.028520   1.8214e+016   2.9649e+015      1
    20130111      104725    2456304     2013.028629   2.0505e+016   3.3380e+015      1
    20130111      111926    2456304     2013.028690   2.2597e+016   3.6786e+015      1
    20130111      132848    2456304     2013.028936   2.7114e+016   4.4138e+015      1
    20130111      140046    2456304     2013.028997   3.9057e+016   6.3580e+015      1
    20130111      143245    2456304     2013.029058   4.2021e+016   6.8405e+015      1
    20130111      150442    2456304     2013.029119   4.3461e+016   7.0750e+015      1
    20130111      153653    2456304     2013.029180   4.2244e+016   6.8768e+015      1
    20130111      160849    2456304     2013.029241   4.5794e+016   7.4547e+015      1
    20130111      164046    2456304     2013.029301   4.9247e+016   8.0168e+015      1
    20130114       94743    2456307     2013.036735   9.8018e+015   1.5956e+015      1
    20130114      125154    2456307     2013.037085   6.8665e+015   1.1178e+015      1
    20130115       85657    2456308     2013.039378   3.2805e+015   5.3403e+014      1
    20130115      141445    2456308     2013.039982   1.4596e+016   2.3761e+015      1
    20130115      162627    2456308     2013.040233   1.1261e+016   1.8331e+015      1
    20130115      171237    2456308     2013.040321   1.0289e+016   1.6750e+015      1
    20130116       94115    2456309     2013.042202   1.9875e+016   3.2354e+015      1
    20130116      101310    2456309     2013.042262   2.0890e+016   3.4007e+015      1
    20130116      104510    2456309     2013.042323   2.0851e+016   3.3943e+015      1
    20130116      111327    2456309     2013.042377   2.5066e+016   4.0805e+015      1
    20130116      125808    2456309     2013.042576   2.9283e+016   4.7669e+015      1
    20130116      133010    2456309     2013.042637   2.4866e+016   4.0479e+015      1
    20130116      140207    2456309     2013.042698   2.3304e+016   3.7935e+015      1
    20130116      144306    2456309     2013.042776   2.3233e+016   3.7821e+015      1
    20130117      125457    2456310     2013.045310   2.0091e+016   3.2706e+015      1
    20130117      132658    2456310     2013.045371   1.9565e+016   3.1850e+015      1
    20130117      152652    2456310     2013.045599   2.8694e+016   4.6711e+015      1
    20130117      161423    2456310     2013.045689   3.2323e+016   5.2618e+015      1
    20130118       82523    2456311     2013.047537   1.7796e+016   2.8970e+015      1
    20130121      150129    2456314     2013.056510   1.5573e+016   2.5351e+015      1
    20130121      153326    2456314     2013.056570   1.3773e+016   2.2421e+015      1
    20130121      160334    2456314     2013.056628   9.5054e+015   1.5474e+015      1
    20130122       82442    2456315     2013.058494   2.4965e+016   4.0640e+015      1
    20130122       85643    2456315     2013.058555   2.0422e+016   3.3245e+015      1
    20130122       92844    2456315     2013.058616   2.3699e+016   3.8579e+015      1
    20130122      100045    2456315     2013.058677   2.3923e+016   3.8944e+015      1
    20130122      103245    2456315     2013.058738   2.5547e+016   4.1588e+015      1
    20130122      110444    2456315     2013.058799   3.1144e+016   5.0699e+015      1
    20130122      113646    2456315     2013.058860   2.9691e+016   4.8333e+015      1
    20130124      110930    2456317     2013.064287   1.3278e+016   2.1614e+015      1
    20130124      133201    2456317     2013.064559   7.7904e+015   1.2682e+015      1
    20130124      141745    2456317     2013.064646   8.6359e+015   1.4058e+015      1
    20130124      150330    2456317     2013.064733   6.6442e+015   1.0816e+015      1
    20130124      154914    2456317     2013.064820   7.1581e+015   1.1653e+015      1
    20130124      163458    2456317     2013.064907   1.0057e+016   1.6371e+015      1
    20130124      171943    2456317     2013.064992   7.3077e+015   1.1896e+015      1
    20130125      151446    2456318     2013.067494   1.5270e+016   2.4858e+015      1
    20130125      154453    2456318     2013.067551   1.3425e+016   2.1854e+015      1
    20130125      161649    2456318     2013.067612   1.1494e+016   1.8712e+015      1
    20130126      122542    2456319     2013.069912   1.3603e+016   2.2144e+015      1
    20130131      111345    2456324     2013.083474   1.8591e+016   3.0263e+015      1
    20130131      133057    2456324     2013.083735   2.2027e+016   3.5857e+015      1
    20130205      122150    2456329     2013.097302   8.8625e+015   1.4427e+015      1
    20130205      130737    2456329     2013.097389   8.5399e+015   1.3902e+015      1
    20130205      134648    2456329     2013.097463   9.3503e+015   1.5221e+015      1
    20130205      143235    2456329     2013.097551   1.1227e+016   1.8276e+015      1
    20130206      123320    2456330     2013.100063   1.6724e+016   2.7225e+015      1
    20130206      131906    2456330     2013.100150   1.6516e+016   2.6887e+015      1
    20130206      140451    2456330     2013.100238   1.8065e+016   2.9408e+015      1
    20130206      145038    2456330     2013.100325   1.5321e+016   2.4940e+015      1
    20130206      162332    2456330     2013.100501   1.0570e+016   1.7207e+015      1
    20130206      165533    2456330     2013.100562   1.1681e+016   1.9016e+015      1
    20130206      172735    2456330     2013.100623   9.7960e+015   1.5947e+015      1
    20130207       82435    2456331     2013.102330   8.9411e+015   1.4555e+015      1
    20130207       95656    2456331     2013.102506   1.1416e+016   1.8584e+015      1
    20130207      104306    2456331     2013.102593   1.4650e+016   2.3849e+015      1
    20130207      112920    2456331     2013.102681   1.7813e+016   2.8998e+015      1
    20130207      121530    2456331     2013.102769   1.9388e+016   3.1561e+015      1
    20130207      130139    2456331     2013.102857   2.2653e+016   3.6876e+015      1
    20130207      134746    2456331     2013.102945   1.9096e+016   3.1086e+015      1
    20130207      143355    2456331     2013.103033   1.9451e+016   3.1664e+015      1
    20130207      152006    2456331     2013.103120   2.3902e+016   3.8909e+015      1
    20130207      160616    2456331     2013.103208   1.8710e+016   3.0457e+015      1
    20130208      103007    2456332     2013.105308   2.0156e+016   3.2811e+015      1
    20130208      110209    2456332     2013.105369   2.4102e+016   3.9236e+015      1
    20130208      113410    2456332     2013.105430   2.8253e+016   4.5993e+015      1
    20130208      120607    2456332     2013.105491   2.9901e+016   4.8675e+015      1
    20130208      123807    2456332     2013.105552   3.1067e+016   5.0573e+015      1
    20130208      131006    2456332     2013.105613   3.1217e+016   5.0818e+015      1
    20130208      134203    2456332     2013.105674   3.3382e+016   5.4342e+015      1
    20130208      141402    2456332     2013.105734   3.2414e+016   5.2766e+015      1
    20130208      144601    2456332     2013.105795   3.6585e+016   5.9556e+015      1
    20130208      151802    2456332     2013.105856   4.4050e+016   7.1708e+015      1
    20130208      155002    2456332     2013.105917   3.8861e+016   6.3260e+015      1
    20130208      162200    2456332     2013.105978   4.7338e+016   7.7061e+015      1
    20130209       92717    2456333     2013.107929   3.4645e+016   5.6398e+015      1
    20130209       95535    2456333     2013.107982   2.9228e+016   4.7579e+015      1
    20130209      102734    2456333     2013.108043   2.4082e+016   3.9203e+015      1
    20130209      105930    2456333     2013.108104   2.7340e+016   4.4506e+015      1
    20130209      113127    2456333     2013.108165   3.1149e+016   5.0707e+015      1
    20130209      120036    2456333     2013.108220   3.4314e+016   5.5859e+015      1
    20130214      105432    2456338     2013.121793   5.6719e+015   9.2331e+014      1
    20130214      122559    2456338     2013.121967   7.1819e+015   1.1691e+015      1
    20130214      131144    2456338     2013.122054   1.1594e+016   1.8874e+015      1
    20130218      160310    2456342     2013.133339   1.5488e+016   2.5213e+015      1
    20130218      163506    2456342     2013.133400   1.0610e+016   1.7272e+015      1
    20130219      101239    2456343     2013.135412   1.0317e+016   1.6795e+015      1
    20130219      111601    2456343     2013.135533   1.3498e+016   2.1972e+015      1
    20130219      115828    2456343     2013.135614   1.3180e+016   2.1455e+015      1
    20130219      124437    2456343     2013.135701   1.7531e+016   2.8538e+015      1
    20130219      133050    2456343     2013.135789   1.2897e+016   2.0995e+015      1
    20130219      141659    2456343     2013.135877   1.3168e+016   2.1435e+015      1
    20130219      150122    2456343     2013.135962   1.2248e+016   1.9938e+015      1
    20130219      154726    2456343     2013.136049   1.3376e+016   2.1775e+015      1
    20130219      163330    2456343     2013.136137   1.3176e+016   2.1449e+015      1
    20130219      171938    2456343     2013.136225   1.4575e+016   2.3726e+015      1
    20130220       91542    2456344     2013.138044   8.1958e+015   1.3342e+015      1
    20130220      100128    2456344     2013.138131   8.0109e+015   1.3041e+015      1
    20130220      104713    2456344     2013.138218   9.6070e+015   1.5639e+015      1
    20130221      103238    2456345     2013.140930   9.1165e+015   1.4841e+015      1
    20130221      152716    2456345     2013.141490   8.3754e+015   1.3634e+015      1
    20130225      110950    2456349     2013.151959   2.3833e+016   3.8798e+015      1
    20130225      115528    2456349     2013.152046   2.7563e+016   4.4870e+015      1
    20130225      124111    2456349     2013.152133   2.9774e+016   4.8468e+015      1
    20130225      132652    2456349     2013.152220   3.0919e+016   5.0332e+015      1
    20130226       95038    2456350     2013.154548   1.8083e+016   2.9437e+015      1
    20130226      102951    2456350     2013.154623   1.3567e+016   2.2086e+015      1
    20130226      114537    2456350     2013.154767   2.2545e+016   3.6701e+015      1
    20130226      135423    2456350     2013.155012   1.2666e+016   2.0620e+015      1
    20130227      100927    2456351     2013.157324   1.9321e+016   3.1452e+015      1
    20130227      102721    2456351     2013.157358   1.5957e+016   2.5976e+015      1
    20130227      104518    2456351     2013.157392   1.6224e+016   2.6411e+015      1
    20130227      113844    2456351     2013.157494   2.4104e+016   3.9238e+015      1
    20130227      121446    2456351     2013.157562   2.2115e+016   3.6001e+015      1
    20130227      123247    2456351     2013.157597   2.9350e+016   4.7779e+015      1
    20130227      125045    2456351     2013.157631   1.9410e+016   3.1597e+015      1
    20130227      130848    2456351     2013.157665   3.1370e+016   5.1067e+015      1
    20130227      132648    2456351     2013.157699   2.9470e+016   4.7974e+015      1
    20130227      134445    2456351     2013.157734   2.8374e+016   4.6189e+015      1
    20130227      142506    2456351     2013.157810   3.1388e+016   5.1096e+015      1
    20130227      145514    2456351     2013.157868   3.8954e+016   6.3413e+015      1
    20130305      141339    2456357     2013.174227   7.2047e+015   1.1728e+015      1
    20130306      134427    2456358     2013.176911   1.6625e+016   2.7064e+015      1
    20130306      154343    2456358     2013.177138   1.2266e+016   1.9967e+015      1
    20130307      102647    2456359     2013.179275   9.6685e+015   1.5739e+015      1
    20130307      111254    2456359     2013.179362   1.2925e+016   2.1040e+015      1
    20130307      115904    2456359     2013.179450   1.8393e+016   2.9942e+015      1
    20130307      124523    2456359     2013.179538   1.8134e+016   2.9520e+015      1
    20130307      133121    2456359     2013.179626   1.9672e+016   3.2024e+015      1
    20130307      141716    2456359     2013.179713   1.6611e+016   2.7042e+015      1
    20130307      150310    2456359     2013.179801   1.6723e+016   2.7223e+015      1
    20130307      155021    2456359     2013.179890   1.8209e+016   2.9642e+015      1
    20130307      163618    2456359     2013.179978   1.4035e+016   2.2848e+015      1
    20130307      172216    2456359     2013.180065   1.6408e+016   2.6711e+015      1
    20130308      130103    2456360     2013.182308   1.1127e+016   1.8113e+015      1
    20130308      133306    2456360     2013.182369   5.9388e+015   9.6676e+014      1
    20130309       94842    2456361     2013.184682   6.4775e+015   1.0545e+015      1
    20130309      121610    2456361     2013.184962   1.7101e+016   2.7838e+015      1
    20130312      131825    2456364     2013.193300   1.6729e+016   2.7233e+015      1
    20130312      140435    2456364     2013.193388   1.7642e+016   2.8719e+015      1
    20130312      145043    2456364     2013.193475   1.2537e+016   2.0409e+015      1
    20130313      112103    2456365     2013.195816   1.2140e+016   1.9763e+015      1
    20130313      120709    2456365     2013.195904   1.6337e+016   2.6595e+015      1
    20130313      125315    2456365     2013.195992   1.9023e+016   3.0967e+015      1
    20130313      133925    2456365     2013.196080   1.7761e+016   2.8913e+015      1
    20130313      142607    2456365     2013.196168   1.7903e+016   2.9143e+015      1
    20130313      151213    2456365     2013.196256   1.7036e+016   2.7733e+015      1
    20130313      155821    2456365     2013.196344   1.7438e+016   2.8387e+015      1
    20130313      164426    2456365     2013.196432   1.6425e+016   2.6738e+015      1
    20130316      103041    2456368     2013.203940   1.1921e+016   1.9406e+015      1
    20130316      111626    2456368     2013.204027   1.3270e+016   2.1601e+015      1
    20130316      123559    2456368     2013.204178   1.8565e+016   3.0221e+015      1
    20130317      142528    2456369     2013.207126   5.0508e+015   8.2222e+014      1
    20130317      144710    2456369     2013.207167   5.6620e+015   9.2171e+014      1
    20130318      105419    2456370     2013.209464   5.2400e+015   8.5301e+014      1
    20130318      113724    2456370     2013.209546   6.1335e+015   9.9846e+014      1
    20130318      122143    2456370     2013.209630   5.3556e+015   8.7182e+014      1
    20130318      130224    2456370     2013.209708   7.7357e+015   1.2593e+015      1
    20130318      134829    2456370     2013.209795   6.6298e+015   1.0793e+015      1
    20130318      143436    2456370     2013.209883   5.8576e+015   9.5355e+014      1
    20130319      101830    2456371     2013.212136   7.3405e+015   1.1949e+015      1
    20130320      100033    2456372     2013.214841   8.2666e+015   1.3457e+015      1
    20130320      114326    2456372     2013.215037   1.2004e+016   1.9541e+015      1
    20130320      124714    2456372     2013.215158   1.4648e+016   2.3845e+015      1
    20130321       75333    2456373     2013.217339   9.9986e+015   1.6276e+015      1
    20130321       92452    2456373     2013.217513   9.3423e+015   1.5208e+015      1
    20130321       95733    2456373     2013.217575   1.4165e+016   2.3058e+015      1
    20130321      102948    2456373     2013.217637   1.3774e+016   2.2422e+015      1
    20130321      121508    2456373     2013.217837   2.2458e+016   3.6560e+015      1
    20130322      112637    2456374     2013.220484   1.7713e+016   2.8835e+015      1
    20130323       94545    2456375     2013.223032   7.9363e+015   1.2919e+015      1
    20130323      101745    2456375     2013.223093   9.9563e+015   1.6208e+015      1
    20130323      104948    2456375     2013.223154   1.1583e+016   1.8856e+015      1
    20130323      111507    2456375     2013.223202   1.6327e+016   2.6579e+015      1
    20130323      114039    2456375     2013.223251   1.4435e+016   2.3499e+015      1
    20130323      121237    2456375     2013.223312   1.4559e+016   2.3700e+015      1
    20130323      124248    2456375     2013.223369   1.2896e+016   2.0993e+015      1
    20130323      133834    2456375     2013.223475   1.2388e+016   2.0166e+015      1
    20130323      143604    2456375     2013.223585   1.1974e+016   1.9492e+015      1
    20130323      150803    2456375     2013.223645   1.1546e+016   1.8796e+015      1
    20130323      154004    2456375     2013.223706   1.0012e+016   1.6299e+015      1
    20130323      161205    2456375     2013.223767   9.5466e+015   1.5541e+015      1
    20130323      164405    2456375     2013.223828   1.1523e+016   1.8759e+015      1
    20130328       75139    2456380     2013.236514   2.2281e+016   3.6271e+015      1
    20130328       82421    2456380     2013.236576   2.4083e+016   3.9204e+015      1
    20130402       91436    2456385     2013.250370   8.1952e+015   1.3341e+015      1
    20130402      104650    2456385     2013.250546   8.8886e+015   1.4470e+015      1
    20130402      121901    2456385     2013.250721   8.3339e+015   1.3567e+015      1
    20130402      130507    2456385     2013.250809   1.2629e+016   2.0558e+015      1
    20130402      134731    2456385     2013.250889   1.2583e+016   2.0484e+015      1
    20130409      112945    2456392     2013.269805   8.4013e+015   1.3676e+015      1
    20130409      121528    2456392     2013.269892   6.6448e+015   1.0817e+015      1
    20130409      130112    2456392     2013.269979   6.6835e+015   1.0880e+015      1
    20130409      163648    2456392     2013.270390   4.8648e+015   7.9193e+014      1
    20130410       91848    2456393     2013.272296   7.3683e+015   1.1995e+015      1
    20130410      100432    2456393     2013.272383   1.1614e+016   1.8907e+015      1
    20130410      105014    2456393     2013.272470   1.1552e+016   1.8805e+015      1
    20130410      114024    2456393     2013.272565   1.0416e+016   1.6956e+015      1
    20130410      120732    2456393     2013.272617   9.5749e+015   1.5587e+015      1
    20130410      131441    2456393     2013.272745   9.8561e+015   1.6045e+015      1
    20130410      134643    2456393     2013.272806   9.1790e+015   1.4942e+015      1
    20130410      155429    2456393     2013.273049   9.8291e+015   1.6001e+015      1
    20130410      162626    2456393     2013.273110   1.1121e+016   1.8104e+015      1
    20130411       85926    2456394     2013.274999   1.0600e+016   1.7255e+015      1
    20130411       94537    2456394     2013.275087   1.0581e+016   1.7224e+015      1
    20130411      103146    2456394     2013.275175   1.6932e+016   2.7564e+015      1
    20130411      111756    2456394     2013.275262   1.5336e+016   2.4965e+015      1
    20130411      120400    2456394     2013.275350   1.4190e+016   2.3100e+015      1
    20130411      133614    2456394     2013.275526   1.6851e+016   2.7431e+015      1
    20130411      142224    2456394     2013.275613   1.5735e+016   2.5615e+015      1
    20130411      144750    2456394     2013.275662   1.5364e+016   2.5010e+015      1
    20130411      160005    2456394     2013.275799   1.4200e+016   2.3116e+015      1
    20130412      104725    2456395     2013.277944   8.5384e+015   1.3900e+015      1
    20130412      114942    2456395     2013.278063   9.4120e+015   1.5322e+015      1
    20130412      122139    2456395     2013.278123   1.2811e+016   2.0855e+015      1
    20130412      132400    2456395     2013.278242   1.2925e+016   2.1040e+015      1
    20130412      135558    2456395     2013.278303   1.1418e+016   1.8587e+015      1
    20130412      142800    2456395     2013.278364   1.6697e+016   2.7180e+015      1
    20130412      145811    2456395     2013.278421   1.4787e+016   2.4071e+015      1
    20130412      153009    2456395     2013.278482   1.5246e+016   2.4818e+015      1
    20130412      160208    2456395     2013.278543   1.1536e+016   1.8779e+015      1
    20130412      163406    2456395     2013.278604   1.1979e+016   1.9501e+015      1
    20130413      123305    2456396     2013.280885   1.0145e+016   1.6515e+015      1
    20130413      130504    2456396     2013.280946   9.1740e+015   1.4934e+015      1
    20130413      133703    2456396     2013.281007   1.2563e+016   2.0451e+015      1
    20130413      140901    2456396     2013.281067   1.5526e+016   2.5274e+015      1
    20130414      100550    2456397     2013.283344   1.2341e+016   2.0090e+015      1
    20130414      105159    2456397     2013.283432   1.3597e+016   2.2134e+015      1
    20130414      113807    2456397     2013.283520   1.9797e+016   3.2227e+015      1
    20130414      122417    2456397     2013.283608   2.0259e+016   3.2979e+015      1
    20130414      131023    2456397     2013.283696   2.0524e+016   3.3411e+015      1
    20130414      135633    2456397     2013.283783   1.9607e+016   3.1917e+015      1
    20130414      144241    2456397     2013.283871   1.8733e+016   3.0496e+015      1
    20130414      152700    2456397     2013.283955   1.9879e+016   3.2361e+015      1
    20130414      161309    2456397     2013.284043   1.9714e+016   3.2092e+015      1
    20130418       80504    2456401     2013.294074   7.6617e+015   1.2472e+015      1
    20130418       85048    2456401     2013.294161   8.8000e+015   1.4325e+015      1
    20130418       93634    2456401     2013.294248   8.0881e+015   1.3166e+015      1
    20130418      102221    2456401     2013.294335   9.9365e+015   1.6175e+015      1
    20130419       90859    2456402     2013.296935   4.2425e+015   6.9062e+014      1
    20130419       95542    2456402     2013.297024   3.8967e+015   6.3433e+014      1
    20130423      131155    2456406     2013.308356   7.4667e+015   1.2155e+015      1
    20130423      135739    2456406     2013.308443   5.7665e+015   9.3872e+014      1
    20130423      144025    2456406     2013.308524   7.5843e+015   1.2346e+015      1
    20130424       92635    2456407     2013.310667   8.3698e+015   1.3625e+015      1
    20130424      101219    2456407     2013.310754   7.6625e+015   1.2474e+015      1
    20130424      105802    2456407     2013.310841   7.6430e+015   1.2442e+015      1
    20130424      114345    2456407     2013.310928   8.9450e+015   1.4561e+015      1
    20130424      122930    2456407     2013.311015   9.9000e+015   1.6116e+015      1
    20130424      131515    2456407     2013.311102   7.6095e+015   1.2387e+015      1
    20130424      140057    2456407     2013.311189   6.3183e+015   1.0285e+015      1
    20130424      144640    2456407     2013.311276   6.4999e+015   1.0581e+015      1
    20130424      152635    2456407     2013.311352   8.4311e+015   1.3725e+015      1
    20130429       95815    2456412     2013.324426   1.0567e+016   1.7202e+015      1
    20130429      110340    2456412     2013.324550   9.3013e+015   1.5141e+015      1
    20130430      110803    2456413     2013.327298   1.4333e+016   2.3333e+015      1
    20130501       91858    2456414     2013.329831   2.0341e+016   3.3113e+015      1
    20130501      100446    2456414     2013.329918   1.7060e+016   2.7771e+015      1
    20130501      121442    2456414     2013.330165   1.7006e+016   2.7683e+015      1
    20130501      124540    2456414     2013.330224   1.8864e+016   3.0709e+015      1
    20130502      112723    2456415     2013.332815   4.0781e+015   6.6387e+014      1
    20130503      104939    2456416     2013.335483   6.9011e+015   1.1234e+015      1
    20130503      122121    2456416     2013.335657   8.6928e+015   1.4151e+015      1
    20130503      130709    2456416     2013.335744   8.9573e+015   1.4581e+015      1
    20130503      135255    2456416     2013.335831   8.1568e+015   1.3278e+015      1
    20130503      143230    2456416     2013.335907   8.8227e+015   1.4362e+015      1
    20130503      151816    2456416     2013.335994   8.4747e+015   1.3796e+015      1
    20130504      112831    2456417     2013.338296   6.4238e+015   1.0457e+015      1
    20130504      120030    2456417     2013.338357   5.5803e+015   9.0840e+014      1
    20130504      123230    2456417     2013.338418   7.6134e+015   1.2394e+015      1
    20130506      122806    2456419     2013.343889   4.9505e+015   8.0588e+014      1
    20130507       91537    2456420     2013.346263   4.1035e+015   6.6801e+014      1
    20130507      104652    2456420     2013.346436   3.2037e+015   5.2153e+014      1
    20130507      113420    2456420     2013.346527   4.5991e+015   7.4868e+014      1
    20130507      120728    2456420     2013.346590   7.5969e+015   1.2367e+015      1
    20130508       93258    2456421     2013.349035   5.1166e+015   8.3291e+014      1
    20130508      102847    2456421     2013.349142   7.1290e+015   1.1605e+015      1
    20130508      111017    2456421     2013.349220   7.9494e+015   1.2941e+015      1
    20130508      141958    2456421     2013.349581   8.8415e+015   1.4393e+015      1
    20130508      160028    2456421     2013.349773   8.5739e+015   1.3957e+015      1
    20130510      101512    2456423     2013.354595   7.1597e+015   1.1655e+015      1
    20130510      142918    2456423     2013.355079   6.8228e+015   1.1107e+015      1
    20130514      115403    2456427     2013.365742   4.7306e+015   7.7008e+014      1
    20130514      124016    2456427     2013.365830   4.0462e+015   6.5867e+014      1
    20130514      144601    2456427     2013.366069   5.3890e+015   8.7726e+014      1
    20130514      154530    2456427     2013.366182   4.2164e+015   6.8639e+014      1
    20130515       93540    2456428     2013.368219   7.2149e+015   1.1745e+015      1
    20130515      102123    2456428     2013.368306   7.5082e+015   1.2222e+015      1
    20130515      121646    2456428     2013.368525   6.7476e+015   1.0984e+015      1
    20130515      130229    2456428     2013.368612   6.2497e+015   1.0174e+015      1
    20130515      141204    2456428     2013.368744   4.8807e+015   7.9452e+014      1
    20130517      103119    2456430     2013.373804   4.2362e+015   6.8960e+014      1
    20130517      111728    2456430     2013.373892   4.4216e+015   7.1978e+014      1
    20130517      133404    2456430     2013.374152   4.2364e+015   6.8963e+014      1
    20130518      111334    2456431     2013.376624   5.3516e+015   8.7118e+014      1
    20130518      115920    2456431     2013.376711   4.5556e+015   7.4160e+014      1
    20130518      124505    2456431     2013.376798   6.0734e+015   9.8867e+014      1
    20130518      133050    2456431     2013.376885   5.6624e+015   9.2177e+014      1
    20130518      141635    2456431     2013.376972   6.3215e+015   1.0291e+015      1
    20130518      145917    2456431     2013.377053   5.2516e+015   8.5489e+014      1
    20130521      112936    2456434     2013.384874   4.8645e+015   7.9188e+014      1
    20130521      121553    2456434     2013.384962   5.5417e+015   9.0213e+014      1
    20130521      141401    2456434     2013.385186   6.9611e+015   1.1332e+015      1
    20130525      100404    2456438     2013.395670   3.4019e+015   5.5379e+014      1
    20130525      105022    2456438     2013.395758   3.9126e+015   6.3692e+014      1
    20130525      122259    2456438     2013.395934   4.4304e+015   7.2121e+014      1
    20130525      130916    2456438     2013.396022   6.2371e+015   1.0153e+015      1
    20130525      135536    2456438     2013.396110   4.9035e+015   7.9824e+014      1
    20130525      144151    2456438     2013.396198   5.2254e+015   8.5063e+014      1
